PlayerName,Region,FGM,FGA,FGPer,FGAPerZone,MakesAssisted
Jason Holliday,Right Wing 3s,0,1,0.00%,33.33%,NA
Jason Holliday,Rim,0,0,NA,0.00%,NA
Jason Holliday,Short MR,1,2,50.00%,66.67%,0.00%
Jason Holliday,Long MR,0,0,NA,0.00%,NA
Jason Holliday,NBA 3s,0,0,NA,0.00%,NA
Anthony Smith,Left Wing 3s,0,0,NA,0.00%,NA
Anthony Smith,Above Break,0,0,NA,0.00%,NA
Anthony Smith,Right Wing 3s,0,0,NA,0.00%,NA
Anthony Smith,Rim,6,11,54.55%,78.57%,33.33%
Anthony Smith,Short MR,1,2,50.00%,14.29%,0.00%
Anthony Smith,Long MR,0,1,0.00%,7.14%,NA
Anthony Smith,NBA 3s,0,0,NA,0.00%,NA
KJ Williams,Left Wing 3s,1,1,100.00%,5.88%,100.00%
KJ Williams,Above Break,1,2,50.00%,11.76%,100.00%
KJ Williams,Right Wing 3s,0,0,NA,0.00%,NA
KJ Williams,Rim,10,11,90.91%,64.71%,20.00%
KJ Williams,Short MR,0,1,0.00%,5.88%,NA
KJ Williams,Long MR,1,2,50.00%,11.76%,0.00%
KJ Williams,NBA 3s,0,0,NA,0.00%,NA
Tevin Brown,Left Wing 3s,3,5,60.00%,20.00%,66.67%
Tevin Brown,Above Break,2,6,33.33%,24.00%,50.00%
Tevin Brown,Right Wing 3s,2,4,50.00%,16.00%,100.00%
Tevin Brown,Rim,2,8,25.00%,32.00%,0.00%
Tevin Brown,Short MR,1,2,50.00%,8.00%,100.00%
Tevin Brown,Long MR,0,0,NA,0.00%,NA
Tevin Brown,NBA 3s,4,6,66.67%,24.00%,75.00%
Demond Robinson,Left Wing 3s,0,0,NA,0.00%,NA
Demond Robinson,Above Break,0,0,NA,0.00%,NA
Demond Robinson,Right Wing 3s,0,0,NA,0.00%,NA
Demond Robinson,Rim,5,5,100.00%,83.33%,0.00%
Demond Robinson,Short MR,0,1,0.00%,16.67%,NA
Demond Robinson,Long MR,0,0,NA,0.00%,NA
Demond Robinson,NBA 3s,0,0,NA,0.00%,NA
DaQuan Smith,Left Wing 3s,0,1,0.00%,9.09%,NA
DaQuan Smith,Above Break,0,3,0.00%,27.27%,NA
DaQuan Smith,Right Wing 3s,0,1,0.00%,9.09%,NA
DaQuan Smith,Rim,4,5,80.00%,45.45%,0.00%
DaQuan Smith,Short MR,0,0,NA,0.00%,NA
DaQuan Smith,Long MR,1,1,100.00%,9.09%,0.00%
DaQuan Smith,NBA 3s,0,3,0.00%,27.27%,NA
Chris Smith (UAPB Golden Lions),Left Wing 3s,0,0,NA,0.00%,NA
Chris Smith (UAPB Golden Lions),Above Break,0,0,NA,0.00%,NA
Chris Smith (UAPB Golden Lions),Right Wing 3s,0,0,NA,0.00%,NA
Chris Smith (UAPB Golden Lions),Rim,0,3,0.00%,60.00%,NA
Chris Smith (UAPB Golden Lions),Short MR,0,1,0.00%,20.00%,NA
Chris Smith (UAPB Golden Lions),Long MR,0,1,0.00%,20.00%,NA
Chris Smith (UAPB Golden Lions),NBA 3s,0,0,NA,0.00%,NA
Cameron Posey,Left Wing 3s,0,0,NA,0.00%,NA
Cameron Posey,Above Break,0,1,0.00%,16.67%,NA
Cameron Posey,Right Wing 3s,0,0,NA,0.00%,NA
Cameron Posey,Rim,1,1,100.00%,16.67%,0.00%
Cameron Posey,Short MR,1,3,33.33%,50.00%,0.00%
Cameron Posey,Long MR,0,1,0.00%,16.67%,NA
Cameron Posey,NBA 3s,0,1,0.00%,16.67%,NA
Artavious McDyess,Left Wing 3s,0,0,NA,0.00%,NA
Artavious McDyess,Above Break,0,0,NA,0.00%,NA
Artavious McDyess,Right Wing 3s,0,0,NA,0.00%,NA
Artavious McDyess,Rim,6,9,66.67%,60.00%,33.33%
Artavious McDyess,Short MR,1,4,25.00%,26.67%,100.00%
Artavious McDyess,Long MR,1,2,50.00%,13.33%,0.00%
Artavious McDyess,NBA 3s,0,0,NA,0.00%,NA
Isaiah Haralson,Left Wing 3s,1,1,100.00%,25.00%,0.00%
Isaiah Haralson,Above Break,0,1,0.00%,25.00%,NA
Isaiah Haralson,Right Wing 3s,0,0,NA,0.00%,NA
Isaiah Haralson,Rim,0,0,NA,0.00%,NA
Isaiah Haralson,Short MR,1,1,100.00%,25.00%,0.00%
Isaiah Haralson,Long MR,0,1,0.00%,25.00%,NA
Isaiah Haralson,NBA 3s,0,0,NA,0.00%,NA
Cedric Russell,Left Wing 3s,0,2,0.00%,5.13%,NA
Cedric Russell,Above Break,5,12,41.67%,30.77%,0.00%
Cedric Russell,Right Wing 3s,1,2,50.00%,5.13%,0.00%
Cedric Russell,Rim,6,10,60.00%,25.64%,0.00%
Cedric Russell,Short MR,4,6,66.67%,15.38%,0.00%
Cedric Russell,Long MR,0,7,0.00%,17.95%,NA
Cedric Russell,NBA 3s,5,12,41.67%,30.77%,0.00%
Dou Gueye,Left Wing 3s,0,3,0.00%,9.09%,NA
Dou Gueye,Above Break,0,9,0.00%,27.27%,NA
Dou Gueye,Right Wing 3s,0,0,NA,0.00%,NA
Dou Gueye,Rim,6,9,66.67%,27.27%,0.00%
Dou Gueye,Short MR,2,6,33.33%,18.18%,0.00%
Dou Gueye,Long MR,1,6,16.67%,18.18%,0.00%
Dou Gueye,NBA 3s,0,4,0.00%,12.12%,NA
Jalen Johnson (Louisiana Ragin Cajuns),Left Wing 3s,2,2,100.00%,6.45%,0.00%
Jalen Johnson (Louisiana Ragin Cajuns),Above Break,1,10,10.00%,32.26%,0.00%
Jalen Johnson (Louisiana Ragin Cajuns),Right Wing 3s,4,5,80.00%,16.13%,0.00%
Jalen Johnson (Louisiana Ragin Cajuns),Rim,4,6,66.67%,19.35%,0.00%
Jalen Johnson (Louisiana Ragin Cajuns),Short MR,2,7,28.57%,22.58%,0.00%
Jalen Johnson (Louisiana Ragin Cajuns),Long MR,0,1,0.00%,3.23%,NA
Jalen Johnson (Louisiana Ragin Cajuns),NBA 3s,5,10,50.00%,32.26%,0.00%
Mylik Wilson,Left Wing 3s,0,0,NA,0.00%,NA
Mylik Wilson,Above Break,4,7,57.14%,22.58%,50.00%
Mylik Wilson,Right Wing 3s,1,2,50.00%,6.45%,0.00%
Mylik Wilson,Rim,7,14,50.00%,45.16%,0.00%
Mylik Wilson,Short MR,2,5,40.00%,16.13%,0.00%
Mylik Wilson,Long MR,0,3,0.00%,9.68%,NA
Mylik Wilson,NBA 3s,4,8,50.00%,25.81%,50.00%
Trajan Wesley,Left Wing 3s,1,1,100.00%,33.33%,100.00%
Trajan Wesley,Above Break,0,0,NA,0.00%,NA
Trajan Wesley,Right Wing 3s,0,0,NA,0.00%,NA
Trajan Wesley,Rim,1,2,50.00%,66.67%,0.00%
Trajan Wesley,Short MR,0,0,NA,0.00%,NA
Trajan Wesley,Long MR,0,0,NA,0.00%,NA
Trajan Wesley,NBA 3s,0,0,NA,0.00%,NA
PJ Hardy,Left Wing 3s,0,2,0.00%,16.67%,NA
PJ Hardy,Above Break,2,5,40.00%,41.67%,100.00%
PJ Hardy,Right Wing 3s,0,1,0.00%,8.33%,NA
PJ Hardy,Rim,0,0,NA,0.00%,NA
PJ Hardy,Short MR,1,2,50.00%,16.67%,0.00%
PJ Hardy,Long MR,0,2,0.00%,16.67%,NA
PJ Hardy,NBA 3s,0,5,0.00%,41.67%,NA
Kristian Lafayette,Left Wing 3s,0,0,NA,0.00%,NA
Kristian Lafayette,Above Break,0,1,0.00%,100.00%,NA
Kristian Lafayette,Right Wing 3s,0,0,NA,0.00%,NA
Kristian Lafayette,Rim,0,0,NA,0.00%,NA
Kristian Lafayette,Short MR,0,0,NA,0.00%,NA
Kristian Lafayette,Long MR,0,0,NA,0.00%,NA
Kristian Lafayette,NBA 3s,0,0,NA,0.00%,NA
Tirus Smith,Left Wing 3s,0,0,NA,0.00%,NA
Tirus Smith,Above Break,0,0,NA,0.00%,NA
Tirus Smith,Right Wing 3s,0,0,NA,0.00%,NA
Tirus Smith,Rim,3,5,60.00%,83.33%,33.33%
Tirus Smith,Short MR,0,1,0.00%,16.67%,NA
Tirus Smith,Long MR,0,0,NA,0.00%,NA
Tirus Smith,NBA 3s,0,0,NA,0.00%,NA
Isiaha Mike,Left Wing 3s,6,10,60.00%,6.94%,50.00%
Isiaha Mike,Above Break,16,39,41.03%,27.08%,50.00%
Isiaha Mike,Right Wing 3s,9,20,45.00%,13.89%,55.56%
Isiaha Mike,Rim,39,58,67.24%,40.28%,35.90%
Isiaha Mike,Short MR,4,12,33.33%,8.33%,0.00%
Isiaha Mike,Long MR,2,5,40.00%,3.47%,50.00%
Isiaha Mike,NBA 3s,16,32,50.00%,22.22%,75.00%
Kendric Davis,Left Wing 3s,0,0,NA,0.00%,NA
Kendric Davis,Above Break,11,30,36.67%,26.79%,54.55%
Kendric Davis,Right Wing 3s,2,4,50.00%,3.57%,50.00%
Kendric Davis,Rim,23,39,58.97%,34.82%,8.70%
Kendric Davis,Short MR,3,17,17.65%,15.18%,0.00%
Kendric Davis,Long MR,13,22,59.09%,19.64%,0.00%
Kendric Davis,NBA 3s,7,19,36.84%,16.96%,71.43%
Tyson Jolly,Left Wing 3s,6,10,60.00%,6.90%,33.33%
Tyson Jolly,Above Break,12,28,42.86%,19.31%,83.33%
Tyson Jolly,Right Wing 3s,3,11,27.27%,7.59%,33.33%
Tyson Jolly,Rim,34,46,73.91%,31.72%,20.59%
Tyson Jolly,Short MR,10,24,41.67%,16.55%,0.00%
Tyson Jolly,Long MR,10,26,38.46%,17.93%,30.00%
Tyson Jolly,NBA 3s,12,30,40.00%,20.69%,91.67%
Feron Hunt,Left Wing 3s,1,4,25.00%,3.03%,100.00%
Feron Hunt,Above Break,2,9,22.22%,6.82%,50.00%
Feron Hunt,Right Wing 3s,4,9,44.44%,6.82%,75.00%
Feron Hunt,Rim,61,85,71.76%,64.39%,37.70%
Feron Hunt,Short MR,7,16,43.75%,12.12%,42.86%
Feron Hunt,Long MR,3,9,33.33%,6.82%,66.67%
Feron Hunt,NBA 3s,3,9,33.33%,6.82%,100.00%
Emmanuel Bandoumel,Left Wing 3s,0,4,0.00%,5.80%,NA
Emmanuel Bandoumel,Above Break,5,19,26.32%,27.54%,60.00%
Emmanuel Bandoumel,Right Wing 3s,4,14,28.57%,20.29%,75.00%
Emmanuel Bandoumel,Rim,15,24,62.50%,34.78%,26.67%
Emmanuel Bandoumel,Short MR,1,4,25.00%,5.80%,0.00%
Emmanuel Bandoumel,Long MR,0,4,0.00%,5.80%,NA
Emmanuel Bandoumel,NBA 3s,4,17,23.53%,24.64%,75.00%
CJ White,Left Wing 3s,2,7,28.57%,16.28%,50.00%
CJ White,Above Break,4,19,21.05%,44.19%,50.00%
CJ White,Right Wing 3s,1,4,25.00%,9.30%,0.00%
CJ White,Rim,5,7,71.43%,16.28%,0.00%
CJ White,Short MR,1,2,50.00%,4.65%,0.00%
CJ White,Long MR,2,4,50.00%,9.30%,0.00%
CJ White,NBA 3s,2,9,22.22%,20.93%,100.00%
Ethan Chargois,Left Wing 3s,0,0,NA,0.00%,NA
Ethan Chargois,Above Break,10,36,27.78%,37.50%,60.00%
Ethan Chargois,Right Wing 3s,3,6,50.00%,6.25%,0.00%
Ethan Chargois,Rim,16,27,59.26%,28.13%,37.50%
Ethan Chargois,Short MR,2,17,11.76%,17.71%,0.00%
Ethan Chargois,Long MR,4,10,40.00%,10.42%,25.00%
Ethan Chargois,NBA 3s,7,21,33.33%,21.88%,71.43%
Willie Jackson,Left Wing 3s,0,0,NA,0.00%,NA
Willie Jackson,Above Break,1,1,100.00%,3.57%,0.00%
Willie Jackson,Right Wing 3s,0,0,NA,0.00%,NA
Willie Jackson,Rim,9,19,47.37%,67.86%,22.22%
Willie Jackson,Short MR,1,2,50.00%,7.14%,0.00%
Willie Jackson,Long MR,1,6,16.67%,21.43%,100.00%
Willie Jackson,NBA 3s,1,1,100.00%,3.57%,0.00%
Marreon Jackson,Left Wing 3s,2,2,100.00%,4.26%,100.00%
Marreon Jackson,Above Break,6,19,31.58%,40.43%,16.67%
Marreon Jackson,Right Wing 3s,0,1,0.00%,2.13%,NA
Marreon Jackson,Rim,7,15,46.67%,31.91%,0.00%
Marreon Jackson,Short MR,3,5,60.00%,10.64%,0.00%
Marreon Jackson,Long MR,1,5,20.00%,10.64%,0.00%
Marreon Jackson,NBA 3s,6,15,40.00%,31.91%,33.33%
Luke Knapke,Left Wing 3s,0,2,0.00%,4.26%,NA
Luke Knapke,Above Break,4,11,36.36%,23.40%,0.00%
Luke Knapke,Right Wing 3s,0,1,0.00%,2.13%,NA
Luke Knapke,Rim,15,24,62.50%,51.06%,0.00%
Luke Knapke,Short MR,3,6,50.00%,12.77%,33.33%
Luke Knapke,Long MR,3,3,100.00%,6.38%,66.67%
Luke Knapke,NBA 3s,3,8,37.50%,17.02%,0.00%
Spencer Littleson,Left Wing 3s,1,3,33.33%,16.67%,0.00%
Spencer Littleson,Above Break,1,4,25.00%,22.22%,0.00%
Spencer Littleson,Right Wing 3s,4,6,66.67%,33.33%,0.00%
Spencer Littleson,Rim,1,3,33.33%,16.67%,0.00%
Spencer Littleson,Short MR,1,1,100.00%,5.56%,0.00%
Spencer Littleson,Long MR,1,1,100.00%,5.56%,0.00%
Spencer Littleson,NBA 3s,3,4,75.00%,22.22%,0.00%
Luke Maranka,Left Wing 3s,0,0,NA,0.00%,NA
Luke Maranka,Above Break,0,0,NA,0.00%,NA
Luke Maranka,Right Wing 3s,0,0,NA,0.00%,NA
Luke Maranka,Rim,0,1,0.00%,100.00%,NA
Luke Maranka,Short MR,0,0,NA,0.00%,NA
Luke Maranka,Long MR,0,0,NA,0.00%,NA
Luke Maranka,NBA 3s,0,0,NA,0.00%,NA
Dylan Alderson,Left Wing 3s,0,0,NA,0.00%,NA
Dylan Alderson,Above Break,1,6,16.67%,33.33%,100.00%
Dylan Alderson,Right Wing 3s,1,3,33.33%,16.67%,0.00%
Dylan Alderson,Rim,3,3,100.00%,16.67%,0.00%
Dylan Alderson,Short MR,1,4,25.00%,22.22%,0.00%
Dylan Alderson,Long MR,1,2,50.00%,11.11%,0.00%
Dylan Alderson,NBA 3s,2,4,50.00%,22.22%,50.00%
TJ Smith,Left Wing 3s,0,1,0.00%,33.33%,NA
TJ Smith,Above Break,0,1,0.00%,33.33%,NA
TJ Smith,Right Wing 3s,0,0,NA,0.00%,NA
TJ Smith,Rim,1,1,100.00%,33.33%,0.00%
TJ Smith,Short MR,0,0,NA,0.00%,NA
TJ Smith,Long MR,0,0,NA,0.00%,NA
TJ Smith,NBA 3s,0,1,0.00%,33.33%,NA
Luke Thomas,Left Wing 3s,2,3,66.67%,33.33%,50.00%
Luke Thomas,Above Break,1,4,25.00%,44.44%,100.00%
Luke Thomas,Right Wing 3s,0,2,0.00%,22.22%,NA
Luke Thomas,Rim,0,0,NA,0.00%,NA
Luke Thomas,Short MR,0,0,NA,0.00%,NA
Luke Thomas,Long MR,0,0,NA,0.00%,NA
Luke Thomas,NBA 3s,1,6,16.67%,66.67%,0.00%
Gavin Bizeau,Left Wing 3s,0,0,NA,0.00%,NA
Gavin Bizeau,Above Break,0,0,NA,0.00%,NA
Gavin Bizeau,Right Wing 3s,0,0,NA,0.00%,NA
Gavin Bizeau,Rim,0,1,0.00%,33.33%,NA
Gavin Bizeau,Short MR,1,2,50.00%,66.67%,0.00%
Gavin Bizeau,Long MR,0,0,NA,0.00%,NA
Gavin Bizeau,NBA 3s,0,0,NA,0.00%,NA
Keshaun Saunders,Left Wing 3s,1,1,100.00%,5.26%,0.00%
Keshaun Saunders,Above Break,1,5,20.00%,26.32%,100.00%
Keshaun Saunders,Right Wing 3s,4,4,100.00%,21.05%,0.00%
Keshaun Saunders,Rim,1,5,20.00%,26.32%,0.00%
Keshaun Saunders,Short MR,0,3,0.00%,15.79%,NA
Keshaun Saunders,Long MR,0,1,0.00%,5.26%,NA
Keshaun Saunders,NBA 3s,4,7,57.14%,36.84%,25.00%
Trey Landers,Left Wing 3s,2,6,33.33%,6.52%,100.00%
Trey Landers,Above Break,7,16,43.75%,17.39%,85.71%
Trey Landers,Right Wing 3s,1,3,33.33%,3.26%,100.00%
Trey Landers,Rim,45,54,83.33%,58.70%,68.89%
Trey Landers,Short MR,1,8,12.50%,8.70%,0.00%
Trey Landers,Long MR,1,5,20.00%,5.43%,100.00%
Trey Landers,NBA 3s,9,20,45.00%,21.74%,88.89%
Obi Toppin,Left Wing 3s,1,3,33.33%,1.94%,100.00%
Obi Toppin,Above Break,6,23,26.09%,14.84%,100.00%
Obi Toppin,Right Wing 3s,4,9,44.44%,5.81%,75.00%
Obi Toppin,Rim,69,83,83.13%,53.55%,69.57%
Obi Toppin,Short MR,13,27,48.15%,17.42%,69.23%
Obi Toppin,Long MR,3,10,30.00%,6.45%,66.67%
Obi Toppin,NBA 3s,10,26,38.46%,16.77%,90.00%
Rodney Chatman,Left Wing 3s,3,7,42.86%,7.37%,66.67%
Rodney Chatman,Above Break,7,28,25.00%,29.47%,57.14%
Rodney Chatman,Right Wing 3s,4,14,28.57%,14.74%,100.00%
Rodney Chatman,Rim,19,39,48.72%,41.05%,10.53%
Rodney Chatman,Short MR,1,4,25.00%,4.21%,100.00%
Rodney Chatman,Long MR,1,3,33.33%,3.16%,0.00%
Rodney Chatman,NBA 3s,10,35,28.57%,36.84%,60.00%
Jalen Crutcher,Left Wing 3s,10,13,76.92%,10.48%,80.00%
Jalen Crutcher,Above Break,17,49,34.69%,39.52%,52.94%
Jalen Crutcher,Right Wing 3s,3,7,42.86%,5.65%,100.00%
Jalen Crutcher,Rim,13,27,48.15%,21.77%,7.69%
Jalen Crutcher,Short MR,7,14,50.00%,11.29%,28.57%
Jalen Crutcher,Long MR,4,14,28.57%,11.29%,25.00%
Jalen Crutcher,NBA 3s,20,54,37.04%,43.55%,55.00%
Ibi Watson,Left Wing 3s,1,2,50.00%,2.06%,100.00%
Ibi Watson,Above Break,22,40,55.00%,41.24%,59.09%
Ibi Watson,Right Wing 3s,5,12,41.67%,12.37%,100.00%
Ibi Watson,Rim,19,30,63.33%,30.93%,36.84%
Ibi Watson,Short MR,2,7,28.57%,7.22%,0.00%
Ibi Watson,Long MR,1,6,16.67%,6.19%,0.00%
Ibi Watson,NBA 3s,24,41,58.54%,42.27%,62.50%
Ryan Mikesell,Left Wing 3s,3,6,50.00%,6.32%,100.00%
Ryan Mikesell,Above Break,8,24,33.33%,25.26%,100.00%
Ryan Mikesell,Right Wing 3s,2,7,28.57%,7.37%,50.00%
Ryan Mikesell,Rim,32,46,69.57%,48.42%,46.88%
Ryan Mikesell,Short MR,4,7,57.14%,7.37%,0.00%
Ryan Mikesell,Long MR,0,5,0.00%,5.26%,NA
Ryan Mikesell,NBA 3s,8,26,30.77%,27.37%,87.50%
Chase Johnson,Left Wing 3s,0,0,NA,0.00%,NA
Chase Johnson,Above Break,0,0,NA,0.00%,NA
Chase Johnson,Right Wing 3s,0,0,NA,0.00%,NA
Chase Johnson,Rim,12,12,100.00%,80.00%,83.33%
Chase Johnson,Short MR,1,2,50.00%,13.33%,100.00%
Chase Johnson,Long MR,0,1,0.00%,6.67%,NA
Chase Johnson,NBA 3s,0,0,NA,0.00%,NA
Bubba Furlong,Left Wing 3s,0,0,NA,0.00%,NA
Bubba Furlong,Above Break,0,0,NA,0.00%,NA
Bubba Furlong,Right Wing 3s,0,0,NA,0.00%,NA
Bubba Furlong,Rim,1,2,50.00%,100.00%,0.00%
Bubba Furlong,Short MR,0,0,NA,0.00%,NA
Bubba Furlong,Long MR,0,0,NA,0.00%,NA
Bubba Furlong,NBA 3s,0,0,NA,0.00%,NA
Nick Fruscio,Left Wing 3s,0,0,NA,0.00%,NA
Nick Fruscio,Above Break,0,0,NA,0.00%,NA
Nick Fruscio,Right Wing 3s,0,1,0.00%,100.00%,NA
Nick Fruscio,Rim,0,0,NA,0.00%,NA
Nick Fruscio,Short MR,0,0,NA,0.00%,NA
Nick Fruscio,Long MR,0,0,NA,0.00%,NA
Nick Fruscio,NBA 3s,0,1,0.00%,100.00%,NA
Sam Holtze,Left Wing 3s,0,0,NA,0.00%,NA
Sam Holtze,Above Break,0,0,NA,0.00%,NA
Sam Holtze,Right Wing 3s,0,0,NA,0.00%,NA
Sam Holtze,Rim,0,0,NA,0.00%,NA
Sam Holtze,Short MR,0,1,0.00%,100.00%,NA
Sam Holtze,Long MR,0,0,NA,0.00%,NA
Sam Holtze,NBA 3s,0,0,NA,0.00%,NA
Andrew Kenny,Left Wing 3s,0,1,0.00%,50.00%,NA
Andrew Kenny,Above Break,0,0,NA,0.00%,NA
Andrew Kenny,Right Wing 3s,0,0,NA,0.00%,NA
Andrew Kenny,Rim,0,1,0.00%,50.00%,NA
Andrew Kenny,Short MR,0,0,NA,0.00%,NA
Andrew Kenny,Long MR,0,0,NA,0.00%,NA
Andrew Kenny,NBA 3s,0,0,NA,0.00%,NA
Chris Herren Jr,Left Wing 3s,2,4,50.00%,16.67%,50.00%
Chris Herren Jr,Above Break,0,5,0.00%,20.83%,NA
Chris Herren Jr,Right Wing 3s,1,2,50.00%,8.33%,100.00%
Chris Herren Jr,Rim,1,2,50.00%,8.33%,0.00%
Chris Herren Jr,Short MR,1,3,33.33%,12.50%,0.00%
Chris Herren Jr,Long MR,2,8,25.00%,33.33%,0.00%
Chris Herren Jr,NBA 3s,0,3,0.00%,12.50%,NA
Malachi de Sousa,Left Wing 3s,1,1,100.00%,5.88%,0.00%
Malachi de Sousa,Above Break,1,2,50.00%,11.76%,100.00%
Malachi de Sousa,Right Wing 3s,0,1,0.00%,5.88%,NA
Malachi de Sousa,Rim,9,11,81.82%,64.71%,44.44%
Malachi de Sousa,Short MR,1,2,50.00%,11.76%,0.00%
Malachi de Sousa,Long MR,0,0,NA,0.00%,NA
Malachi de Sousa,NBA 3s,1,2,50.00%,11.76%,100.00%
Ahmad Clark,Left Wing 3s,0,2,0.00%,6.90%,NA
Ahmad Clark,Above Break,2,10,20.00%,34.48%,50.00%
Ahmad Clark,Right Wing 3s,0,0,NA,0.00%,NA
Ahmad Clark,Rim,5,14,35.71%,48.28%,0.00%
Ahmad Clark,Short MR,0,2,0.00%,6.90%,NA
Ahmad Clark,Long MR,0,1,0.00%,3.45%,NA
Ahmad Clark,NBA 3s,1,8,12.50%,27.59%,100.00%
Trey Hutcheson,Left Wing 3s,0,0,NA,0.00%,NA
Trey Hutcheson,Above Break,0,3,0.00%,33.33%,NA
Trey Hutcheson,Right Wing 3s,0,4,0.00%,44.44%,NA
Trey Hutcheson,Rim,0,2,0.00%,22.22%,NA
Trey Hutcheson,Short MR,0,0,NA,0.00%,NA
Trey Hutcheson,Long MR,0,0,NA,0.00%,NA
Trey Hutcheson,NBA 3s,0,3,0.00%,33.33%,NA
Kendall Lauderdale,Left Wing 3s,0,0,NA,0.00%,NA
Kendall Lauderdale,Above Break,0,0,NA,0.00%,NA
Kendall Lauderdale,Right Wing 3s,0,0,NA,0.00%,NA
Kendall Lauderdale,Rim,1,2,50.00%,40.00%,0.00%
Kendall Lauderdale,Short MR,0,0,NA,0.00%,NA
Kendall Lauderdale,Long MR,1,3,33.33%,60.00%,100.00%
Kendall Lauderdale,NBA 3s,0,0,NA,0.00%,NA
Adam Lulka,Left Wing 3s,0,0,NA,0.00%,NA
Adam Lulka,Above Break,0,0,NA,0.00%,NA
Adam Lulka,Right Wing 3s,0,0,NA,0.00%,NA
Adam Lulka,Rim,0,2,0.00%,100.00%,NA
Adam Lulka,Short MR,0,0,NA,0.00%,NA
Adam Lulka,Long MR,0,0,NA,0.00%,NA
Adam Lulka,NBA 3s,0,0,NA,0.00%,NA
Cameron Healy,Left Wing 3s,1,5,20.00%,22.73%,0.00%
Cameron Healy,Above Break,1,9,11.11%,40.91%,0.00%
Cameron Healy,Right Wing 3s,2,4,50.00%,18.18%,0.00%
Cameron Healy,Rim,1,2,50.00%,9.09%,0.00%
Cameron Healy,Short MR,0,0,NA,0.00%,NA
Cameron Healy,Long MR,1,2,50.00%,9.09%,100.00%
Cameron Healy,NBA 3s,1,11,9.09%,50.00%,0.00%
Antonio Rizzuto,Left Wing 3s,3,4,75.00%,33.33%,66.67%
Antonio Rizzuto,Above Break,1,2,50.00%,16.67%,0.00%
Antonio Rizzuto,Right Wing 3s,0,2,0.00%,16.67%,NA
Antonio Rizzuto,Rim,2,3,66.67%,25.00%,0.00%
Antonio Rizzuto,Short MR,0,0,NA,0.00%,NA
Antonio Rizzuto,Long MR,0,1,0.00%,8.33%,NA
Antonio Rizzuto,NBA 3s,1,4,25.00%,33.33%,100.00%
Kamari Williams,Left Wing 3s,0,1,0.00%,5.88%,NA
Kamari Williams,Above Break,2,6,33.33%,35.29%,50.00%
Kamari Williams,Right Wing 3s,0,5,0.00%,29.41%,NA
Kamari Williams,Rim,2,4,50.00%,23.53%,50.00%
Kamari Williams,Short MR,0,0,NA,0.00%,NA
Kamari Williams,Long MR,0,1,0.00%,5.88%,NA
Kamari Williams,NBA 3s,2,6,33.33%,35.29%,50.00%
Brent Hank,Left Wing 3s,0,0,NA,0.00%,NA
Brent Hank,Above Break,0,0,NA,0.00%,NA
Brent Hank,Right Wing 3s,0,0,NA,0.00%,NA
Brent Hank,Rim,1,1,100.00%,100.00%,0.00%
Brent Hank,Short MR,0,0,NA,0.00%,NA
Brent Hank,Long MR,0,0,NA,0.00%,NA
Brent Hank,NBA 3s,0,0,NA,0.00%,NA
Brad Calipari,Left Wing 3s,0,1,0.00%,8.33%,NA
Brad Calipari,Above Break,2,4,50.00%,33.33%,100.00%
Brad Calipari,Right Wing 3s,2,6,33.33%,50.00%,50.00%
Brad Calipari,Rim,0,0,NA,0.00%,NA
Brad Calipari,Short MR,0,0,NA,0.00%,NA
Brad Calipari,Long MR,0,1,0.00%,8.33%,NA
Brad Calipari,NBA 3s,2,6,33.33%,50.00%,100.00%
Jordan Gorman,Left Wing 3s,1,2,50.00%,33.33%,100.00%
Jordan Gorman,Above Break,0,2,0.00%,33.33%,NA
Jordan Gorman,Right Wing 3s,0,0,NA,0.00%,NA
Jordan Gorman,Rim,0,1,0.00%,16.67%,NA
Jordan Gorman,Short MR,0,0,NA,0.00%,NA
Jordan Gorman,Long MR,1,1,100.00%,16.67%,0.00%
Jordan Gorman,NBA 3s,0,2,0.00%,33.33%,NA
Justin Miller,Left Wing 3s,0,0,NA,0.00%,NA
Justin Miller,Above Break,1,11,9.09%,22.00%,0.00%
Justin Miller,Right Wing 3s,0,0,NA,0.00%,NA
Justin Miller,Rim,7,16,43.75%,32.00%,14.29%
Justin Miller,Short MR,6,19,31.58%,38.00%,0.00%
Justin Miller,Long MR,3,4,75.00%,8.00%,33.33%
Justin Miller,NBA 3s,1,7,14.29%,14.00%,0.00%
Antoine Davis,Left Wing 3s,2,7,28.57%,8.05%,50.00%
Antoine Davis,Above Break,8,29,27.59%,33.33%,0.00%
Antoine Davis,Right Wing 3s,1,3,33.33%,3.45%,100.00%
Antoine Davis,Rim,1,2,50.00%,2.30%,0.00%
Antoine Davis,Short MR,9,17,52.94%,19.54%,11.11%
Antoine Davis,Long MR,19,29,65.52%,33.33%,5.26%
Antoine Davis,NBA 3s,7,26,26.92%,29.89%,0.00%
Willy Isiani,Left Wing 3s,2,5,40.00%,17.86%,50.00%
Willy Isiani,Above Break,3,14,21.43%,50.00%,100.00%
Willy Isiani,Right Wing 3s,1,5,20.00%,17.86%,100.00%
Willy Isiani,Rim,0,2,0.00%,7.14%,NA
Willy Isiani,Short MR,1,1,100.00%,3.57%,0.00%
Willy Isiani,Long MR,0,1,0.00%,3.57%,NA
Willy Isiani,NBA 3s,3,15,20.00%,53.57%,66.67%
